Property;InducedDomain;InducedRange;Confidence;T;GoldStandardDomain;GoldStandardRange;DomainSame;DomainMoreSpecific;DomainLessSpecific;RangeSame;RangeMoreSpecific;RangeLessSpecific
acceleration;Device;http://www.w3.org/2001/XMLSchema#double;677;0.7;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
acceleration;Engine;http://www.w3.org/2001/XMLSchema#double;677;0.7;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
acceleration;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;677;0.6;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;1;0;0;1;0;0
acceleration;Device;http://www.w3.org/2001/XMLSchema#double;677;0.6;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
acceleration;Engine;http://www.w3.org/2001/XMLSchema#double;677;0.6;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
acceleration;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;677;0.5;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;1;0;0;1;0;0
acceleration;Device;http://www.w3.org/2001/XMLSchema#double;677;0.5;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
acceleration;Engine;http://www.w3.org/2001/XMLSchema#double;677;0.5;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
acceleration;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;677;0.4;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;1;0;0;1;0;0
acceleration;Device;http://www.w3.org/2001/XMLSchema#double;677;0.4;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
acceleration;Engine;http://www.w3.org/2001/XMLSchema#double;677;0.4;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
acceleration;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;677;0.3;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;1;0;0;1;0;0
acceleration;Device;http://www.w3.org/2001/XMLSchema#double;677;0.3;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
acceleration;Engine;http://www.w3.org/2001/XMLSchema#double;677;0.3;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
acceleration;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;677;0.2;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;1;0;0;1;0;0
acceleration;Device;http://www.w3.org/2001/XMLSchema#double;677;0.2;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
acceleration;Engine;http://www.w3.org/2001/XMLSchema#double;677;0.2;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
acceleration;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;677;0.1;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;1;0;0;1;0;0
acceleration;Device;http://www.w3.org/2001/XMLSchema#double;677;0.1;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
acceleration;Engine;http://www.w3.org/2001/XMLSchema#double;677;0.1;AutomobileEngine;http://www.w3.org/2001/XMLSchema#double;0;0;1;1;0;0
openAccessContent;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;994;1.0;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;1;0;0;1;0;0
openAccessContent;Work;http://www.w3.org/2001/XMLSchema#string;994;1.0;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
openAccessContent;AcademicJournal;http://www.w3.org/2001/XMLSchema#string;994;1.0;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;0;1;0;1;0;0
openAccessContent;WrittenWork;http://www.w3.org/2001/XMLSchema#string;994;1.0;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
openAccessContent;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;994;0.9;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;1;0;0;1;0;0
openAccessContent;Work;http://www.w3.org/2001/XMLSchema#string;994;0.9;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
openAccessContent;AcademicJournal;http://www.w3.org/2001/XMLSchema#string;994;0.9;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;0;1;0;1;0;0
openAccessContent;WrittenWork;http://www.w3.org/2001/XMLSchema#string;994;0.9;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
openAccessContent;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;994;0.8;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;1;0;0;1;0;0
openAccessContent;Work;http://www.w3.org/2001/XMLSchema#string;994;0.8;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
openAccessContent;AcademicJournal;http://www.w3.org/2001/XMLSchema#string;994;0.8;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;0;1;0;1;0;0
openAccessContent;WrittenWork;http://www.w3.org/2001/XMLSchema#string;994;0.8;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
openAccessContent;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;994;0.7;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;1;0;0;1;0;0
openAccessContent;Work;http://www.w3.org/2001/XMLSchema#string;994;0.7;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
openAccessContent;AcademicJournal;http://www.w3.org/2001/XMLSchema#string;994;0.7;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;0;1;0;1;0;0
openAccessContent;WrittenWork;http://www.w3.org/2001/XMLSchema#string;994;0.7;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
openAccessContent;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;994;0.6;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;1;0;0;1;0;0
openAccessContent;Work;http://www.w3.org/2001/XMLSchema#string;994;0.6;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
openAccessContent;AcademicJournal;http://www.w3.org/2001/XMLSchema#string;994;0.6;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;0;1;0;1;0;0
openAccessContent;WrittenWork;http://www.w3.org/2001/XMLSchema#string;994;0.6;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
openAccessContent;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;994;0.5;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;1;0;0;1;0;0
openAccessContent;Work;http://www.w3.org/2001/XMLSchema#string;994;0.5;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
openAccessContent;AcademicJournal;http://www.w3.org/2001/XMLSchema#string;994;0.5;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;0;1;0;1;0;0
openAccessContent;WrittenWork;http://www.w3.org/2001/XMLSchema#string;994;0.5;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
openAccessContent;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;994;0.4;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;1;0;0;1;0;0
openAccessContent;Work;http://www.w3.org/2001/XMLSchema#string;994;0.4;PeriodicalLiterature;http://www.w3.org/2001/XMLSchema#string;0;0;1;1;0;0
